x,y,x2,y2,cl,label,i,file
85.95653533935547,141.2696533203125,130.12498474121094,186.96482849121094,0.9161015152931213,4,0,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0001091d-6438-4cc3-bb80-a79534f9ccd8.jpg
340.4476623535156,344.2115783691406,386.4858093261719,389.874267578125,0.8530705571174622,6,0,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0001091d-6438-4cc3-bb80-a79534f9ccd8.jpg
60.501670837402344,37.5842399597168,107.78890228271484,86.36827087402344,0.8203817009925842,6,0,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0001091d-6438-4cc3-bb80-a79534f9ccd8.jpg
36.548065185546875,331.706298828125,85.41651153564453,379.5631408691406,0.7869816422462463,1,0,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0001091d-6438-4cc3-bb80-a79534f9ccd8.jpg
182.0497589111328,329.8821105957031,228.51296997070312,376.2648620605469,0.7534095644950867,2,0,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0001091d-6438-4cc3-bb80-a79534f9ccd8.jpg
120.01318359375,115.90678405761719,165.95045471191406,161.42311096191406,0.6956028342247009,2,0,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0001091d-6438-4cc3-bb80-a79534f9ccd8.jpg
131.67547607421875,37.578399658203125,176.53294372558594,84.6541976928711,0.44603201746940613,2,0,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0001091d-6438-4cc3-bb80-a79534f9ccd8.jpg
64.54922485351562,35.7442512512207,111.09146118164062,84.68553924560547,0.8976194858551025,4,1,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\00012ebc-cb13-4384-a51d-5d733af9e7dc.jpg
43.832637786865234,336.3636779785156,90.19052124023438,384.4449768066406,0.8790654540061951,3,1,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\00012ebc-cb13-4384-a51d-5d733af9e7dc.jpg
89.6276626586914,302.0012512207031,134.79452514648438,349.68194580078125,0.8496367335319519,5,1,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\00012ebc-cb13-4384-a51d-5d733af9e7dc.jpg
61.748905181884766,221.4454345703125,109.24375915527344,270.146484375,0.8364076018333435,6,1,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\00012ebc-cb13-4384-a51d-5d733af9e7dc.jpg
33.91771697998047,130.91473388671875,82.89828491210938,179.24339294433594,0.7204899191856384,4,1,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\00012ebc-cb13-4384-a51d-5d733af9e7dc.jpg
191.07794189453125,98.67803192138672,237.75999450683594,145.8130340576172,0.7043697834014893,2,1,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\00012ebc-cb13-4384-a51d-5d733af9e7dc.jpg
292.89935302734375,39.603919982910156,335.96136474609375,84.97447204589844,0.5742762684822083,2,1,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\00012ebc-cb13-4384-a51d-5d733af9e7dc.jpg
80.94950866699219,339.4996032714844,127.85140228271484,388.29315185546875,0.8654174208641052,4,2,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0004a449-672b-46fc-a371-4ee5e39c114d.jpg
34.95423126220703,260.6523742675781,82.03952026367188,309.8762512207031,0.8571068644523621,5,2,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0004a449-672b-46fc-a371-4ee5e39c114d.jpg
138.32530212402344,321.8853454589844,182.6995391845703,367.0686950683594,0.8519733548164368,3,2,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0004a449-672b-46fc-a371-4ee5e39c114d.jpg
326.6479187011719,62.464447021484375,375.3171691894531,110.7183609008789,0.8427502512931824,4,2,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0004a449-672b-46fc-a371-4ee5e39c114d.jpg
113.55154418945312,268.08984375,156.71762084960938,312.3751220703125,0.8356648087501526,3,2,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0004a449-672b-46fc-a371-4ee5e39c114d.jpg
229.7323455810547,169.68948364257812,272.95037841796875,214.53941345214844,0.8144238591194153,5,2,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0004a449-672b-46fc-a371-4ee5e39c114d.jpg
312.3078308105469,150.60325622558594,356.2657165527344,196.55523681640625,0.577143669128418,1,2,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0004a449-672b-46fc-a371-4ee5e39c114d.jpg
144.7595977783203,102.51961517333984,189.51661682128906,148.8116912841797,0.8500316739082336,5,3,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000638ad-a6c8-40cf-9f91-fc29c542a54a.jpg
62.04086685180664,229.02764892578125,107.76300048828125,276.5191345214844,0.8451693058013916,6,3,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000638ad-a6c8-40cf-9f91-fc29c542a54a.jpg
45.0705680847168,65.23117065429688,94.3941879272461,112.44966125488281,0.8310195207595825,4,3,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000638ad-a6c8-40cf-9f91-fc29c542a54a.jpg
64.43560028076172,304.6012878417969,109.62606811523438,351.0476989746094,0.8278725147247314,6,3,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000638ad-a6c8-40cf-9f91-fc29c542a54a.jpg
236.44256591796875,114.01293182373047,284.67889404296875,162.17799377441406,0.8044626712799072,1,3,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000638ad-a6c8-40cf-9f91-fc29c542a54a.jpg
261.209716796875,260.9402770996094,310.2463073730469,310.1619873046875,0.784022867679596,3,3,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000638ad-a6c8-40cf-9f91-fc29c542a54a.jpg
158.90199279785156,231.9839324951172,206.10691833496094,282.0071105957031,0.6784056425094604,5,3,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000638ad-a6c8-40cf-9f91-fc29c542a54a.jpg
106.91437530517578,276.80914306640625,154.41647338867188,324.80438232421875,0.8767893314361572,4,4,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0006ff87-b4e9-4226-a6d6-1895d18d13a6.jpg
34.35664367675781,206.87600708007812,80.83484649658203,256.1546630859375,0.8356816172599792,5,4,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0006ff87-b4e9-4226-a6d6-1895d18d13a6.jpg
81.52430725097656,214.0121307373047,129.7587890625,263.4422302246094,0.8192676305770874,6,4,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0006ff87-b4e9-4226-a6d6-1895d18d13a6.jpg
320.0810546875,236.7370147705078,363.7214660644531,281.9084777832031,0.7551676630973816,1,4,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0006ff87-b4e9-4226-a6d6-1895d18d13a6.jpg
293.35540771484375,321.2462463378906,340.0472106933594,371.11993408203125,0.7389863729476929,1,4,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0006ff87-b4e9-4226-a6d6-1895d18d13a6.jpg
262.0783996582031,246.5338592529297,305.9790954589844,292.2337646484375,0.7089660167694092,2,4,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0006ff87-b4e9-4226-a6d6-1895d18d13a6.jpg
331.57098388671875,306.25994873046875,375.8301086425781,351.672119140625,0.6114228367805481,2,4,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\0006ff87-b4e9-4226-a6d6-1895d18d13a6.jpg
121.74325561523438,322.0772399902344,165.30137634277344,365.8278503417969,0.864277184009552,6,5,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000793ca-67d1-4fca-95bf-060165af458e.jpg
192.8329620361328,41.507694244384766,239.34014892578125,90.78124237060547,0.8549410700798035,6,5,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000793ca-67d1-4fca-95bf-060165af458e.jpg
198.39523315429688,297.8306579589844,241.85789489746094,343.8797912597656,0.8395049571990967,5,5,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000793ca-67d1-4fca-95bf-060165af458e.jpg
70.66641998291016,333.505859375,114.19776916503906,379.2774963378906,0.8288677930831909,5,5,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000793ca-67d1-4fca-95bf-060165af458e.jpg
71.80460357666016,62.16337203979492,115.38055419921875,104.72346496582031,0.7752903699874878,2,5,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000793ca-67d1-4fca-95bf-060165af458e.jpg
30.790699005126953,82.69247436523438,77.41919708251953,127.48078155517578,0.6966513991355896,2,5,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000793ca-67d1-4fca-95bf-060165af458e.jpg
223.1802520751953,166.97915649414062,269.3697509765625,213.423583984375,0.584235668182373,2,5,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000793ca-67d1-4fca-95bf-060165af458e.jpg
91.76485443115234,30.445514678955078,141.1040802001953,79.34796142578125,0.8585055470466614,6,6,C:\Users\leeal\.cache\kagglehub\datasets\koryakinp\d6-dices-images\versions\2\dataset-images\000ac425-289e-4ab8-af15-7228b485824e.jpg
